E_in,E_out,
1.040158806592516043e-04,1.048307880354841649e-05
9.876255335322879885e-05,9.953866857558695363e-06
9.401435367278510751e-05,9.475519836120436772e-06
8.970176864192341230e-05,9.041040614673423879e-06
8.576748054359343665e-05,8.644659208315305313e-06
6.432561040769506529e-04,6.470488329722802652e-05
5.092444157275859877e-04,5.124440346294724142e-05
4.214436543952435835e-04,4.242126363640295021e-05
3.594666463959430278e-04,3.619071038369386977e-05
3.133811789092837098e-04,3.155624976804479581e-05
2.777696813059559637e-04,2.797413544386974984e-05
2.494258362747359885e-04,2.512244419679091620e-05
2.263308514344826612e-04,2.279841902848877115e-05
2.071502708044417444e-04,2.086799633331094079e-05
1.909666558978447590e-04,1.923898446378833612e-05
1.771284924269864506e-04,1.784589960924630475e-05
1.651603510467846564e-04,1.664094698018617864e-05
1.547071642716716722e-04,1.558842554186274786e-05
1.454984044935960159e-04,1.466113028255926246e-05
1.373243368254164370e-04,1.383796673116251346e-05
1.300198508240644850e-04,1.310232650680945953e-05
1.234531916915360020e-04,1.244095493982767581e-05
1.175179420909813641e-04,1.184314521875023283e-05
1.121272108024042518e-04,1.130015425059246279e-05
1.072093506794917890e-04,1.080477218700604219e-05
7.719073248923409569e-04,7.762165254167327825e-05
6.110932988731031853e-04,6.147496984900386956e-05
5.057323852742923436e-04,5.089154871557159427e-05
4.313599756751316443e-04,4.341795410067781860e-05
3.760574146911404843e-04,3.785879793847773917e-05
3.333236175671472215e-04,3.356187071161509904e-05
2.993110035296831862e-04,3.014105021689464972e-05
2.715970217213791935e-04,2.735314832054805049e-05
2.485803249653301258e-04,2.503736806638803445e-05
2.291599870774137216e-04,2.308313310831465616e-05
2.125541909123837461e-04,2.141189998192235595e-05
1.981924212561415985e-04,1.996634119543861673e-05
1.856485971260060392e-04,1.870363446827608112e-05
1.745980853923152190e-04,1.759114773649412129e-05
1.647892041904997515e-04,1.660357807238161949e-05
1.560238209888774200e-04,1.572100334838352190e-05
1.481438300298432186e-04,1.492752406877532089e-05
1.410215305091776477e-04,1.421029682410874510e-05
1.345526529628851184e-04,1.355883366195516403e-05
1.286512208153901685e-04,1.296448576165175166e-05
9.005585457077311526e-04,9.053540881503538570e-05
7.129421820186204913e-04,7.170196931813978887e-05
5.900211161533411037e-04,5.935862893280452782e-05
5.032533049543203149e-04,5.064247142937520644e-05
4.387336504729972587e-04,4.415904923007923005e-05
3.888775538283384251e-04,3.914766421568095426e-05
3.491961707846304381e-04,3.515800203138368536e-05
3.168631920082757799e-04,3.190645594458258805e-05
2.900103791262184801e-04,2.920550726702751538e-05
2.673533182569826842e-04,2.692620435379900514e-05
2.479798893977810687e-04,2.497695137225805208e-05
2.312244914654985406e-04,2.329089370461452334e-05
2.165900299803403791e-04,2.181809209128175424e-05
2.036977662910344493e-04,2.052049069803735522e-05
1.922540715555830660e-04,1.936858068430787039e-05
1.820277911536903278e-04,1.833912816458944386e-05
1.728344683681504082e-04,1.741359038595607635e-05
1.645251189273739449e-04,1.657698858952892873e-05
1.569780951233659715e-04,1.581709096566808441e-05
1.500930909512885345e-04,1.512381053247785155e-05
1.029209766523121131e-03,1.034482740711371531e-04
8.147910651641375804e-04,8.192646761811081979e-05
6.743098470323898638e-04,6.782311453984741904e-05
5.751466342335088229e-04,5.786464416721112946e-05
5.014098862548539790e-04,5.045725830779271206e-05
4.444314900895296287e-04,4.473169426836572744e-05
3.990813380395776357e-04,4.017342933726933933e-05
3.621293622951722579e-04,3.645843917680277591e-05
3.314404332871068344e-04,3.337248876212120101e-05
3.055466494365516469e-04,3.076825699037786550e-05
2.834055878831783100e-04,2.854110080964394417e-05
2.642565616748554828e-04,2.661464271653537104e-05
2.475314628346747189e-04,2.493182987473469228e-05
2.327974471897536525e-04,2.344918538513756463e-05
2.197189389206663263e-04,2.213299664360078892e-05
2.080317613185032086e-04,2.095671971926688112e-05
1.975251067064575977e-04,1.989916997354647201e-05
1.880287073455702150e-04,1.894323440323228240e-05
1.794035372838468246e-04,1.807493823765607535e-05
1.715349610871868733e-04,1.728275706528044196e-05
1.157860987338511219e-03,1.163623565264126762e-04
9.166399483096547779e-04,9.214952235193568718e-05
7.585985779114385154e-04,7.628561109879639524e-05
6.470399635126974393e-04,6.508485129687298983e-05
5.640861220367106993e-04,5.675367806489117197e-05
4.999854263507207781e-04,5.031413801774061437e-05
4.489665052945247792e-04,4.518746103752170346e-05
4.073955325820687902e-04,4.100919473437306302e-05
3.728704874479951345e-04,3.753838697407037403e-05
3.437399806161205553e-04,3.460934950853151868e-05
3.188312863685756056e-04,3.210439509690803334e-05
2.972886318842123707e-04,2.993762626562476576e-05
2.784728956890090588e-04,2.804487914606769672e-05
2.618971280884728556e-04,2.637725790758058491e-05
2.471838062857496408e-04,2.489684794005661998e-05
2.340357314833160893e-04,2.357379670567194758e-05
2.222157450447647873e-04,2.238427885578850825e-05
2.115322957637664851e-04,2.130904810545440601e-05
2.018289794443276506e-04,2.033238751378031581e-05
1.929768312230852392e-04,1.944133589212046574e-05
1.286512208153901306e-03,1.292797553655631150e-04
1.018488831455171975e-03,1.023721844810908057e-04
8.428873087904871671e-04,8.474672008098785682e-05
7.189332927918860557e-04,7.230346926269010945e-05
6.267623578185674196e-04,6.304855976472194387e-05
5.555393626119119275e-04,5.589517152640282856e-05
4.988516725494719769e-04,5.020022528767074168e-05
4.526617028689653224e-04,4.555881880436281974e-05
4.143005416088834888e-04,4.170327593954904614e-05
3.819333117956895179e-04,3.844954011170011974e-05
3.542569848539729011e-04,3.566688081901908176e-05
3.303207020935693128e-04,3.325988221807018463e-05
3.094143285433433445e-04,3.115727110082147926e-05
2.909968089871920317e-04,2.930473427027358062e-05
2.746486736508328740e-04,2.766015647907100940e-05
2.600397016481289700e-04,2.619037774838730683e-05
2.469063833830720039e-04,2.486893300051052231e-05
2.350358841819627281e-04,2.367444348965208362e-05
2.242544216048085036e-04,2.258945079078151060e-05
2.144187013589835781e-04,2.159955751208373416e-05
1.415163428969291827e-03,1.422025654030965934e-04
1.120337714600689281e-03,1.125954998051908345e-04
9.271760396695360356e-04,9.320703945549859174e-05
7.908266220710747805e-04,7.952087224225625741e-05
6.894385936004242483e-04,6.934215318013251992e-05
6.110932988731032937e-04,6.147496984900446587e-05
5.487368398044192288e-04,5.521184954168181802e-05
4.979278731558618547e-04,5.010740707233189727e-05
4.557305957697718973e-04,4.586722932804267340e-05
4.201266429752585348e-04,4.228888672874823442e-05
3.896826833393701966e-04,3.922860435173660797e-05
3.633527723029262549e-04,3.658144827795972286e-05
3.403557613976777385e-04,3.426903680706053261e-05
3.200964898859112620e-04,3.223164037654178239e-05
3.021135410159162156e-04,3.042294408411637551e-05
2.860436718129419050e-04,2.880648140521632758e-05
2.715970217213792477e-04,2.735314832055051027e-05
2.585394726001590524e-04,2.603943430359000811e-05
2.466798637652894109e-04,2.484614002713573581e-05
2.358605714948819711e-04,2.375743239198676462e-05
1.543814649784681914e-03,1.551328817308558002e-04
1.222186597746206371e-03,1.228205104241294966e-04
1.011464770548584687e-03,1.016671642689376867e-04
8.627199513502632885e-04,8.673743241379152052e-05
7.521148293822809685e-04,7.563470673070682177e-05
6.666472351342944431e-04,6.705370710860597213e-05
5.986220070593663723e-04,6.022246059717543146e-05
5.431940434427583869e-04,5.465505475051057362e-05
4.971606499306602516e-04,5.003032046017106117e-05
4.583199741548274432e-04,4.612744702625110629e-05
4.251083818247674922e-04,4.278961187008159924e-05
3.963848425122831970e-04,3.990236199332182493e-05
3.712971942520120784e-04,3.738020720975000045e-05
3.491961707846304381e-04,3.515800203138553528e-05
3.295784083809995030e-04,3.318523249919478431e-05
3.120476419777548399e-04,3.142212616906873480e-05
2.962876600596864372e-04,2.983694067522409273e-05
2.820430610183552954e-04,2.840403425054144359e-05
2.691053059257702369e-04,2.710246714401433386e-05
2.573024416307803370e-04,2.591497096714677248e-05
1.672465870600072001e-03,1.680728043816626907e-04
1.324035480891723460e-03,1.330482561887846816e-04
1.095753501427633447e-03,1.101276872182422575e-04
9.346132806294519049e-04,9.395352021989424810e-05
8.147910651641376888e-04,8.192646761811324570e-05
7.222011713954855925e-04,7.263155657197117182e-05
6.485071743143136242e-04,6.523218464007397019e-05
5.884602137296549192e-04,5.920185660558898333e-05
5.385907040915485517e-04,5.419262232571966264e-05
4.965133053343964058e-04,4.996527842064589996e-05
4.605340803101647877e-04,4.634994935679116409e-05
4.294169127216401391e-04,4.322266076209339738e-05
4.022386271063463641e-04,4.049081313512076002e-05
3.782958516833496683e-04,3.808384494467934912e-05
3.570432757460827904e-04,3.594704339124996393e-05
3.380516121425677207e-04,3.403733046977075645e-05
3.209782983979936268e-04,3.232032587176945817e-05
3.055466494365515926e-04,3.076825699038180929e-05
2.915307480862510629e-04,2.935844402615008601e-05
2.787443117666786488e-04,2.807218364204990557e-05
1.801117091415462305e-03,1.810244430393461834e-04
1.425884364037240983e-03,1.432797761461301487e-04
1.180042232306682207e-03,1.185891992180507736e-04
1.006506609908640630e-03,1.011695046281797984e-04
8.774673009459945175e-04,8.821768195974790826e-05
7.777551076566768503e-04,7.820869072392069431e-05
6.983923415692608761e-04,7.024114728863684715e-05
6.337263840165515598e-04,6.374790698621292514e-05
5.800207582524369602e-04,5.835420760153668706e-05
5.347066365139653684e-04,5.380243809025468329e-05
4.959597787955621374e-04,4.990966261063192359e-05
4.624489829309970813e-04,4.654238183806481125e-05
4.331800599606807581e-04,4.360088529496437392e-05
4.073955325820688986e-04,4.100919473437069810e-05
3.845081431111661320e-04,3.870839835258354069e-05
3.640555823073806556e-04,3.665211267594818272e-05
3.456689367363008163e-04,3.480331966676090169e-05
3.290502378547478898e-04,3.313211614069952265e-05
3.139561902467319430e-04,3.161408252273456917e-05
3.001861819025770689e-04,3.022908079109221845e-05
1.929768312230852392e-03,1.939899218261196038e-04
1.527733247182758072e-03,1.535161099845787618e-04
1.264330963185730967e-03,1.270522899643027341e-04
1.078399939187829138e-03,1.083857533894080964e-04
9.401435367278512378e-04,9.450859492087719353e-05
8.333090439178681081e-04,8.378528134081809941e-05
7.482775088242080196e-04,7.524947363703381957e-05
6.789925543034479836e-04,6.829329985013322620e-05
6.214508124133252603e-04,6.251514866914538806e-05
5.728999676935343311e-04,5.763898298716737807e-05
5.313854772809594330e-04,5.346879725463537380e-05
4.954810531403539692e-04,4.986156233671154770e-05
4.641214928150150980e-04,4.671045429088812955e-05
4.364952134807880747e-04,4.393407692964005674e-05
4.119730104762493652e-04,4.146931890322552846e-05
3.900595524721935364e-04,3.926649109682011756e-05
3.703595750746080059e-04,3.728593776752803208e-05
3.525538262729441328e-04,3.549562527794181463e-05
3.363816324072127690e-04,3.386939444829580070e-05
3.216280520384754349e-04,3.238567275928803924e-05
2.058419533046242263e-03,2.069713841991904139e-04
1.629582130328275161e-03,1.637582994854817290e-04
1.348619694064779728e-03,1.355175484955050205e-04
1.150293268467017646e-03,1.156026332934993831e-04
1.002819772509707958e-03,1.007994508455051160e-04
8.888629801790592574e-04,8.936149956327594645e-05
7.981626760791552715e-04,8.025728829841827455e-05
7.242587245903445159e-04,7.283812879106751502e-05
6.628808665742136688e-04,6.667551763224298508e-05
6.110932988731032937e-04,6.147496984900771848e-05
5.668111757663566201e-04,5.702739874426530279e-05
5.285131233497109655e-04,5.318023924101231826e-05
4.950629256693494379e-04,4.981955061852549085e-05
4.655948943795073050e-04,4.685851697400326987e-05
4.394378778413326526e-04,4.422982649329430148e-05
4.160635226370064171e-04,4.188048398402674364e-05
3.950502134129151954e-04,3.976819583354741311e-05
3.760574146911404301e-04,3.785879793848191335e-05
3.588070745676936492e-04,3.612439158357782105e-05
3.430699221743737466e-04,3.454196986295776043e-05
2.187070753861632567e-03,2.199709979900688636e-04
1.731431013473792250e-03,1.740073899866181699e-04
1.432908424943828271e-03,1.439855637533844811e-04
1.222186597746206371e-03,1.228205104241266777e-04
1.065496008291564678e-03,1.070904933861904573e-04
9.444169164402504068e-04,9.493751596819480806e-05
8.480478433341024150e-04,8.526471544759517212e-05
7.695248948772410481e-04,7.738248706531977001e-05
7.043109207351019689e-04,7.083538633400923950e-05
6.492866300526722563e-04,6.531045521056486340e-05
6.022368742517539156e-04,6.058551237548808334e-05
5.615451935590678534e-04,5.649844940720173989e-05
5.260043585236837778e-04,5.292820467174470008e-05
4.946945752782264810e-04,4.978254022844681460e-05
4.669027452064159400e-04,4.698994250532621272e-05
4.420674928018192978e-04,4.449410953338945679e-05
4.197408517512223850e-04,4.225010947784131984e-05
3.995610031093366731e-04,4.022164761972539781e-05
3.812325167281744752e-04,3.837908567640416262e-05
3.645117923102721125e-04,3.669798239043637852e-05
2.315721974677022437e-03,2.329909606218271236e-04
1.833279896619309556e-03,1.842644318637655159e-04
1.517197155822877031e-03,1.524569251443652282e-04
1.294079927025394879e-03,1.300397504122770558e-04
1.128172244073421399e-03,1.133819656329519536e-04
9.999708527014415562e-04,1.005135006402064742e-04
8.979330105890495585e-04,9.027187886329186524e-05
8.147910651641375804e-04,8.192646761811340833e-05
7.457409748959902690e-04,7.499482637420087385e-05
6.874799612322411105e-04,6.914549541537417317e-05
6.376625727371512111e-04,6.414318329279330923e-05
5.945772637684247413e-04,5.981622957044866097e-05
5.569457913780181176e-04,5.603644674676417888e-05
5.237942561769457113e-04,5.270617197448521654e-05
4.943676125714992816e-04,4.974968825662003878e-05
4.680714629666321786e-04,4.710738588672159886e-05
4.444314900895295745e-04,4.473169426836699460e-05
4.230645915275329703e-04,4.258418778120251806e-05
4.036579588886553011e-04,4.063348844255016150e-05
3.859536624461704785e-04,3.885372060276315163e-05
2.444373195492412741e-03,2.460335045420933742e-04
1.935128779764826645e-03,1.945304820364970042e-04
1.601485886701925791e-03,1.609322231034235632e-04
1.365973256304583387e-03,1.372607186893429795e-04
1.190848479855278119e-03,1.196741102415313913e-04
1.055524788962632814e-03,1.060896232426201307e-04
9.478181778439968104e-04,9.527890197009106904e-05
8.600572354510341126e-04,8.647016310972829671e-05
7.871710290568786775e-04,7.915390912618369668e-05
7.256732924118100732e-04,7.298014662710333137e-05
6.730882712225485067e-04,6.770045649711093770e-05
6.276093339777817377e-04,6.313361635053067885e-05
5.878872242323523491e-04,5.914430704628651658e-05
5.528939370756648332e-04,5.562943741719386149e-05
5.218324799365825148e-04,5.250908500150167497e-05
4.940754331314450593e-04,4.972033113355325395e-05
4.691221284278368183e-04,4.721296572936174891e-05
4.465681799457292133e-04,4.494643184563072008e-05
4.260834010491361813e-04,4.288761156658370884e-05
4.073955325820687902e-04,4.100919473437247348e-05
