0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.514999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.745832245443227038e+01,1.005713363497793722e+01,5.806488811430550179e+00
6.789410157978525717e+01,-5.768999872528709716e+00,3.366169352692963912e+01
7.393688005609291736e+01,-5.138029858590535071e+00,-1.682077336805689072e+01
6.012749468646735096e+01,4.582913799887386119e+01,7.770102506749086757e+00
8.612326043650838869e+01,1.825081660064199696e+01,1.053711387731114257e+01
